,Player,Team,DYAR,DVOA,Targets,Yards,EfYds,TD,Catch_rate,Year,Yds
390,E.Jones,PHX,108,4.60%,85,,669,3,53%,1989,838
391,C.Carter,PHI,87,-0.10%,88,,693,11,51%,1989,605
392,P.Mandley,KC,84,5.80%,59,,492,1,59%,1989,474
393,J.Jensen,MIA,78,-1.30%,90,,673,6,68%,1989,558
394,E.Harry,KC,75,3.60%,59,,487,2,56%,1989,430
395,W.Gault,LARD,72,-0.40%,76,,585,4,37%,1989,690
396,H.L.Dykes,NE,70,-4.10%,106,,772,5,46%,1989,795
397,W.Davis,CHI,65,3.10%,55,,435,3,47%,1989,398
398,K.Martin,DAL,52,-4.70%,85,,610,2,54%,1989,644
399,O.Turner,NYG,44,-4.60%,68,,504,4,56%,1989,467
400,M.Duper,MIA,39,-7.50%,97,,671,1,51%,1989,717
401,P.Kemp,GB,34,-6.90%,77,,534,3,62%,1989,611
402,R.Langhorne,CLE1,26,-9.30%,102,,680,2,59%,1989,749
403,F.Banks,MIA,23,-7.90%,61,,422,1,49%,1989,520
404,S.Morgan,NE,18,-9.00%,64,,431,3,44%,1989,486
405,J.Dixon,DAL,16,-8.20%,50,,311,2,48%,1989,477
406,S.Largent,SEA,13,-9.70%,61,,386,3,46%,1989,403
407,C.Jones,NE,13,-11.00%,101,,654,6,48%,1989,672
408,R.Green,PHX,8,-11.50%,92,,587,7,48%,1989,703
409,F.Dixon,ATL,6,-11.00%,52,,329,2,48%,1989,357
410,I.Fryar,NE,-23,-16.70%,76,,422,3,38%,1989,537
411,De.Hill,PIT,-29,-18.80%,61,,343,1,46%,1989,455
412,R.Morris,CHI,-31,-18.50%,68,,384,1,44%,1989,486
413,A.Rison,IND,-34,-16.60%,112,,645,4,46%,1989,790
414,D.McKinnon,CHI,-35,-20.00%,65,,337,3,43%,1989,418
415,D.Gentry,CHI,-37,-19.60%,68,,386,1,57%,1989,465
416,Wa.Walker,SD,-45,-23.20%,57,,284,1,42%,1989,395
417,H.Jones,MIN,-54,-21.20%,87,,433,1,48%,1989,694
418,C.Verdin,IND,-56,-26.80%,50,,238,1,40%,1989,359
419,F.Johnson,BUF,-75,-31.40%,52,,214,1,48%,1989,303
420,R.Johnson,PHI,-76,-32.20%,53,,204,1,38%,1989,295
421,J.Holland,SD,-81,-29.30%,60,,276,0,43%,1989,336
422,B.Hill,TB,-83,-22.10%,116,,596,5,43%,1989,673
423,M.Jackson,DEN,-95,-27.70%,80,,373,2,35%,1989,446
424,L.Clark,SEA,-140,-41.80%,63,,183,1,40%,1989,260
425,W.Stanley,DET,-161,-47.80%,60,,135,0,40%,1989,304
426,M.Young,DEN,177,69.30%,31,,437,2,71%,1989,402
427,A.Brown,MIA,161,41.70%,39,,480,5,62%,1989,410
428,K.McKeller,BUF,150,69.90%,25,,368,2,80%,1989,341
429,D.Beebe,BUF,107,41.70%,26,,317,2,65%,1989,317
430,G.Garrity,PHI,97,61.00%,18,,251,2,72%,1989,209
431,J.Query,GB,81,19.30%,33,,326,3,70%,1989,350
432,L.Harris,HOIL,78,31.60%,23,,257,2,57%,1989,202
433,S.Schwedes,MIA,75,75.20%,11,,181,1,64%,1989,174
434,A.Cox,LARM,58,5.30%,41,,347,3,49%,1989,340
435,S.Baker,NYG,51,9.80%,30,,258,2,43%,1989,255
436,C.Bland,GB,47,21.60%,20,,179,1,55%,1989,164
437,M.Irvin,DAL,42,-0.30%,46,,343,2,57%,1989,378
438,M.Alexander,LARD,42,7.20%,32,,238,1,47%,1989,295
439,J.Lofton,BUF,39,14.80%,18,,174,3,44%,1989,166
440,R.Brown,LARM,37,36.50%,10,,114,1,50%,1989,113
441,Do.Holmes,PHX,36,8.90%,24,,190,1,54%,1989,271
442,K.Smith,CIN,35,15.00%,17,,156,1,59%,1989,140
443,C.Carson,2TM,29,7.00%,17,,160,1,47%,1989,107
444,D.Shepard,2TM,28,-3.50%,40,,293,1,50%,1989,304
445,C.Burkett,2TM,16,-8.10%,46,,317,1,52%,1989,298
446,M.Quick,PHI,16,-5.90%,30,,217,2,43%,1989,228
447,M.Martin,CIN,12,-6.90%,28,,188,2,54%,1989,160
448,R.Nattiel,DEN,12,-4.60%,21,,137,1,48%,1989,183
449,B.Perriman,NO,11,-9.30%,44,,276,0,45%,1989,356
450,B.Brennan,CLE1,9,-10.10%,44,,288,0,64%,1989,289
451,L.Lewis,MIN,7,-8.60%,22,,144,1,55%,1989,148
452,J.Phillips,DET,6,-11.20%,48,,325,1,63%,1989,352
453,P.Epps,NYJ,-1,-13.70%,17,,103,0,47%,1989,108
454,M.Ingram,NYG,-6,-14.70%,40,,232,1,43%,1989,290
455,W.Thompson,PIT,-6,-19.80%,11,,59,0,36%,1989,74
456,K.Jackson,HOIL,-8,-23.00%,9,,50,0,44%,1989,31
457,M.Stock,PIT,-9,-23.40%,13,,58,0,31%,1989,74
458,S.Martin,NE,-10,-16.50%,34,,194,0,38%,1989,229
459,Mi.Harper,NYJ,-12,-20.80%,18,,98,0,39%,1989,127
460,K.McDonald,DET,-16,-22.00%,22,,112,0,55%,1989,138
461,T.Kane,SEA,-16,-25.10%,18,,84,0,39%,1989,94
462,F.Turner,NO,-20,-18.80%,42,,236,1,52%,1989,279
463,R.Thomas,KC,-20,-28.70%,16,,73,2,50%,1989,58
464,J.Chadwick,2TM,-21,-26.30%,20,,93,0,45%,1989,104
465,H.Williams,PHI,-22,-36.30%,11,,42,0,36%,1989,32
466,J.Gustafson,MIN,-25,-22.80%,35,,164,2,40%,1989,144
467,B.Ford,DAL,-25,-30.10%,21,,82,1,33%,1989,78
468,G.McNeil,CLE1,-25,-27.90%,21,,99,0,48%,1989,114
469,W.Drewrey,TB,-26,-24.00%,31,,149,1,45%,1989,157
470,I.Hillary,CIN,-33,-26.10%,34,,152,1,50%,1989,162
471,La.Tillman,CLE1,-35,-36.30%,22,,70,2,27%,1989,70
472,S.Bailey,ATL,-38,-31.40%,27,,110,0,30%,1989,170
473,J.Pruitt,IND,-41,-41.40%,18,,56,1,28%,1989,71
474,Q.Early,SD,-43,-34.90%,26,,94,0,42%,1989,126
475,S.Mobley,DET,-47,-34.40%,28,,106,0,46%,1989,158
476,C.Burbage,DAL,-47,-31.10%,32,,138,0,53%,1989,134
477,D.Stone,PIT,-48,-44.90%,22,,50,0,32%,1989,92
478,A.Matthews,GB,-54,-31.10%,41,,158,0,44%,1989,200
479,D.Brinson,SD,-58,-48.80%,21,,45,0,57%,1989,71
480,Mi.Wilson,SF,-65,-49.90%,23,,46,1,39%,1989,102
481,D.Peebles,TB,-67,-41.10%,31,,93,0,35%,1989,180
482,C.Weathers,2TM,-67,-32.20%,44,,182,0,52%,1989,254
483,We.Walker,NYJ,-84,-49.70%,27,,60,0,30%,1989,89
484,J.Rice,SF,323,10.60%,174,,"1,606",13,57%,1990,"1,502"
485,M.Jackson,DEN,289,27.30%,93,,"1,016",4,61%,1990,926
486,H.Jeffires,HOIL,288,18.40%,119,,"1,180",8,62%,1990,"1,048"
487,E.Givins,HOIL,268,18.10%,113,,"1,106",9,64%,1990,979
488,W.Gault,LARD,261,23.30%,91,,974,3,55%,1990,985
489,A.Reed,BUF,259,19.20%,103,,"1,044",8,69%,1990,945
490,D.Hill,HOIL,255,14.50%,120,,"1,140",5,62%,1990,"1,019"
491,C.Duncan,HOIL,228,17.70%,94,,949,1,70%,1990,785
492,J.Taylor,SF,208,20.80%,79,,811,7,62%,1990,748
493,J.Lofton,BUF,207,31.20%,61,,690,4,57%,1990,712
494,F.Anderson,LARM,204,11.30%,116,,996,4,44%,1990,"1,097"
495,F.Barnett,PHI,204,25.30%,69,,737,8,52%,1990,721
496,V.Johnson,DEN,189,17.00%,84,,796,3,64%,1990,747
497,G.Clark,WAS,185,4.20%,140,,"1,161",8,54%,1990,"1,112"
498,A.Carter,MIN,184,7.20%,120,,"1,027",8,58%,1990,"1,013"
499,L.Lipps,PIT,183,16.50%,78,,781,3,64%,1990,682
500,H.Ellard,LARM,180,3.30%,144,,"1,185",4,52%,1990,"1,283"
501,R.Sanders,WAS,173,10.20%,95,,870,3,59%,1990,727
502,M.Fernandez,LARD,170,11.50%,95,,822,5,55%,1990,839
503,A.Toon,NYJ,167,8.90%,100,,877,6,57%,1990,757
504,B.Brooks,IND,166,10.00%,96,,842,5,65%,1990,823
505,H.Jones,MIN,157,8.60%,95,,832,7,54%,1990,809
506,S.Paige,KC,150,6.80%,100,,848,5,65%,1990,"1,021"
507,St.Sharpe,GB,144,1.90%,127,,"1,019",6,53%,1990,"1,105"
508,E.Jones,PHX,135,10.10%,78,,683,4,55%,1990,724
509,E.Brown,CIN,135,7.60%,89,,742,9,49%,1990,706
510,J.Hester,IND,134,5.10%,98,,813,6,55%,1990,924
511,J.Query,GB,133,20.70%,53,,521,2,64%,1990,458
512,A.Rison,ATL,132,-1.90%,156,,"1,192",10,53%,1990,"1,217"
513,R.Proehl,PHX,121,4.00%,98,,767,4,57%,1990,802
514,M.Carrier,TB,120,3.80%,95,,772,4,52%,1990,813
515,R.Clark,DET,110,0.00%,114,,870,8,46%,1990,914
516,T.Kane,SEA,104,2.80%,93,,698,4,56%,1990,774
517,R.Moore,NYJ,98,3.20%,81,,646,6,54%,1990,691
518,H.L.Dykes,NE,96,7.50%,68,,531,2,50%,1990,549
519,C.Williams,PHI,96,3.10%,81,,634,9,46%,1990,585
520,T.Jones,HOIL,91,10.50%,52,,456,6,58%,1990,409
521,A.Monk,WAS,83,-3.60%,118,,874,5,58%,1990,770
522,M.Duper,MIA,83,-2.60%,105,,791,5,50%,1990,810
523,B.Brennan,CLE1,79,0.80%,79,,595,2,57%,1990,568
524,M.Irvin,DAL,79,7.70%,48,,430,5,42%,1990,413
525,W.Davis,CHI,74,0.30%,72,,569,3,54%,1990,572
526,R.Green,PHX,74,-4.10%,111,,806,4,48%,1990,798
527,I.Fryar,NE,70,-4.60%,114,,812,4,47%,1990,856
528,E.Martin,NO,65,-5.60%,120,,849,5,53%,1990,912
529,M.Young,DEN,61,3.00%,52,,404,4,54%,1990,385
530,B.Hill,TB,59,-3.10%,82,,593,5,51%,1990,641
531,C.Weathers,GB,52,0.40%,55,,403,1,60%,1990,390
532,E.Harry,KC,52,-2.00%,65,,471,2,63%,1990,519
533,M.Clayton,MIA,49,-1.40%,54,,432,3,59%,1990,406
534,Ti.McGee,CIN,45,-5.60%,84,,586,1,51%,1990,737
535,A.Miller,SD,37,-9.20%,140,,944,7,45%,1990,933
536,T.Martin,MIA,31,-5.20%,56,,386,2,52%,1990,388
537,S.Baker,NYG,31,-6.10%,61,,431,4,43%,1990,541
538,F.Dixon,ATL,28,-7.60%,70,,488,4,54%,1990,399
539,C.Carter,MIN,26,-6.30%,56,,377,3,48%,1990,413
540,S.Collins,ATL,23,-7.90%,66,,430,2,52%,1990,503
541,Br.Blades,SEA,19,-9.90%,89,,585,3,55%,1990,525
542,S.Morgan,IND,17,-8.50%,52,,359,5,44%,1990,364
543,M.Haynes,ATL,5,-11.60%,58,,369,0,53%,1990,445
544,R.Langhorne,CLE1,3,-12.10%,85,,515,2,53%,1990,585
545,R.Thomas,KC,-3,-13.10%,85,,504,4,48%,1990,545
546,J.Jensen,MIA,-26,-18.30%,62,,339,1,71%,1990,365
547,P.Kemp,GB,-31,-18.10%,77,,415,2,57%,1990,527
548,K.Martin,DAL,-38,-17.30%,110,,617,0,58%,1990,732
549,R.Johnson,DET,-45,-17.50%,118,,687,6,54%,1990,727
550,A.Matthews,DET,-54,-27.10%,50,,227,1,60%,1990,349
551,W.Slaughter,CLE1,-79,-20.30%,135,,726,4,44%,1990,847
552,R.Morris,CHI,-83,-27.90%,70,,323,3,44%,1990,437
553,B.Perriman,NO,-129,-35.00%,79,,279,2,46%,1990,382
554,J.Chadwick,SEA,129,23.70%,48,,480,4,56%,1990,480
555,M.Ingram,NYG,121,20.20%,47,,479,5,55%,1990,499
556,T.Brown,LARD,112,34.90%,29,,357,3,62%,1990,265
557,A.Cox,LARM,87,22.20%,32,,332,0,53%,1990,266
558,J.Pruitt,MIA,78,31.40%,24,,261,3,54%,1990,235
559,J.J.Birden,KC,71,18.90%,28,,290,3,54%,1990,352
560,M.Farr,DET,57,31.70%,17,,189,0,71%,1990,170
561,L.Harris,HOIL,53,17.80%,21,,218,3,62%,1990,172
562,J.Campbell,DET,52,9.90%,29,,265,2,66%,1990,236
563,G.Thomas,ATL,52,6.30%,36,,300,1,50%,1990,383
564,J.T.Smith,PHX,50,9.00%,30,,262,2,60%,1990,225
565,F.Turner,NO,48,1.00%,46,,358,4,46%,1990,396
566,P.Skansi,SEA,36,0.90%,37,,272,2,59%,1990,257
567,C.Wilson,GB,33,27.00%,9,,115,0,78%,1990,84
568,D.Beebe,BUF,29,3.90%,24,,186,1,46%,1990,221
569,R.Nattiel,DEN,29,-3.30%,41,,293,2,44%,1990,297
570,T.Greer,DET,27,-4.80%,44,,315,3,45%,1990,332
571,D.Stone,PIT,16,-7.50%,39,,282,1,49%,1990,332
572,L.Manuel,NYG,16,-3.20%,24,,160,0,46%,1990,169
573,M.Sherrard,SF,16,-5.80%,31,,206,2,55%,1990,264
574,C.Jones,NE,15,-7.60%,41,,263,0,51%,1990,301
575,M.Timpson,NE,15,4.10%,11,,94,0,45%,1990,91
576,D.Gentry,CHI,11,-9.30%,41,,269,2,56%,1990,320
577,M.Barber,CIN,8,-9.00%,28,,183,1,50%,1990,196
578,M.Quick,PHI,7,-8.10%,18,,128,1,50%,1990,135
579,V.Joines,CLE1,-1,-13.20%,14,,88,0,43%,1990,86
580,S.Schwedes,MIA,-3,-15.70%,13,,71,1,46%,1990,66
581,C.Burkett,NYJ,-3,-14.10%,27,,175,0,52%,1990,204
582,W.Drewrey,TB,-4,-14.90%,23,,131,1,30%,1990,182
583,D.Peebles,TB,-4,-16.70%,12,,73,1,50%,1990,50
584,De.Hill,PIT,-4,-13.80%,48,,274,0,52%,1990,391
585,B.Ford,HOIL,-9,-19.10%,17,,100,1,59%,1990,98
586,C.Calloway,PIT,-10,-18.90%,20,,112,1,50%,1990,124
587,K.Smith,CIN,-16,-32.10%,11,,45,0,64%,1990,45
588,C.Verdin,IND,-17,-19.60%,32,,171,1,44%,1990,178
589,F.Pillow,TB,-19,-25.20%,21,,97,0,38%,1990,118
590,F.Banks,MIA,-20,-22.10%,25,,140,0,52%,1990,131
591,G.Alphin,NO,-21,-34.20%,13,,49,0,31%,1990,57
592,O.Turner,NYG,-23,-31.10%,16,,68,0,38%,1990,69
593,J.Milling,ATL,-23,-21.00%,35,,193,1,51%,1990,161
594,T.Mathis,NYJ,-24,-20.10%,42,,224,0,45%,1990,245
595,J.Townsell,NYJ,-25,-40.40%,12,,37,0,33%,1990,57
596,G.McNeil,HOIL,-30,-38.00%,15,,52,0,33%,1990,63
597,D.Faison,LARM,-31,-47.30%,11,,27,1,27%,1990,27
598,D.McKinnon,DAL,-33,-27.10%,29,,137,1,48%,1990,172
599,G.Kozlowski,CHI,-33,-38.00%,17,,58,0,41%,1990,83
600,P.Mandley,KC,-36,-41.60%,17,,48,0,41%,1990,97
601,A.Wright,DAL,-38,-33.50%,25,,92,0,44%,1990,104
602,J.Phillips,DET,-38,-42.70%,19,,47,0,42%,1990,112
603,L.Hill,NO,-39,-54.00%,13,,19,0,23%,1990,35
604,N.Lewis,SD,-49,-31.50%,32,,139,1,44%,1990,192
605,Q.Early,SD,-51,-28.40%,42,,190,1,36%,1990,238
606,Mi.Wilson,SF,-54,-50.60%,19,,36,0,37%,1990,89
607,G.McMurtry,NE,-58,-30.60%,41,,178,0,54%,1990,240
608,M.Irvin,DAL,473,28.40%,149,,"1,635",8,62%,1991,"1,525"
609,G.Clark,WAS,369,23.80%,128,,"1,367",10,55%,1991,"1,340"
610,A.Reed,BUF,338,21.00%,126,,"1,317",10,64%,1991,"1,113"
611,J.Lofton,BUF,289,24.80%,99,,"1,055",8,58%,1991,"1,072"
612,M.Haynes,ATL,287,22.50%,108,,"1,087",11,46%,1991,"1,122"
613,F.Turner,NO,287,27.70%,97,,"1,001",8,66%,1991,927
614,J.Taylor,SF,281,21.10%,108,,"1,091",9,59%,1991,"1,011"
615,M.Duper,MIA,265,14.30%,124,,"1,193",5,56%,1991,"1,085"
616,M.Clayton,MIA,262,12.30%,135,,"1,242",12,52%,1991,"1,053"
617,J.Rice,SF,262,11.90%,134,,"1,253",14,60%,1991,"1,206"
618,C.Carter,MIN,245,15.10%,112,,"1,077",5,64%,1991,962
619,M.Ingram,NYG,220,20.90%,86,,856,3,59%,1991,828
620,E.Givins,HOIL,215,11.80%,113,,"1,031",5,62%,1991,996
621,W.Davis,CHI,209,12.30%,107,,989,6,57%,1991,945
622,A.Monk,WAS,201,7.40%,125,,"1,112",8,57%,1991,"1,049"
623,D.Hill,HOIL,198,5.60%,135,,"1,174",4,67%,1991,"1,109"
624,A.Rison,ATL,190,5.20%,138,,"1,148",12,59%,1991,976
625,Br.Blades,SEA,188,8.40%,117,,"1,007",2,60%,1991,"1,003"
626,A.Toon,NYJ,177,5.90%,117,,"1,036",0,63%,1991,963
627,H.Ellard,LARM,171,3.70%,135,,"1,100",3,47%,1991,"1,052"
628,R.Sanders,WAS,170,17.10%,71,,714,5,63%,1991,580
629,W.Slaughter,CLE1,167,7.10%,108,,935,3,59%,1991,906
630,B.Brooks,IND,163,5.60%,114,,965,4,63%,1991,888
631,H.Jeffires,HOIL,147,-1.50%,162,,"1,283",7,62%,1991,"1,181"
632,E.Brown,CIN,139,4.30%,106,,870,2,56%,1991,827
633,R.Proehl,PHX,123,3.80%,99,,789,2,56%,1991,766
634,D.Beebe,BUF,120,15.30%,55,,528,6,58%,1991,418
635,L.Dawsey,TB,113,1.60%,103,,814,3,53%,1991,818
636,C.Duncan,HOIL,112,4.40%,84,,698,4,65%,1991,588
637,T.Waddle,CHI,110,3.60%,87,,712,3,63%,1991,599
638,E.Martin,NO,108,-0.60%,116,,885,4,57%,1991,803
639,T.Barnett,KC,108,5.00%,72,,654,5,57%,1991,564
640,M.Young,DEN,106,5.40%,77,,633,2,57%,1991,629
641,S.Baker,NYG,106,9.90%,60,,536,4,50%,1991,525
642,F.Barnett,PHI,103,-1.40%,119,,900,4,52%,1991,948
643,St.Sharpe,GB,103,-2.70%,135,,993,4,51%,1991,961
644,T.McGee,CIN,100,1.40%,96,,726,4,53%,1991,802
645,G.McMurtry,NE,99,7.30%,68,,548,2,60%,1991,614
646,R.Clark,DET,92,0.90%,90,,691,6,52%,1991,640
647,E.Harry,KC,84,4.00%,65,,532,3,54%,1991,431
648,T.Kane,SEA,84,-0.30%,89,,671,2,56%,1991,763
649,E.Jones,PHX,83,-4.20%,130,,916,4,47%,1991,957
650,T.Brown,LARD,77,2.20%,70,,535,5,51%,1991,554
651,R.Hill,PHX,75,0.80%,73,,563,1,59%,1991,495
652,B.Perriman,DET,71,-1.30%,82,,611,1,63%,1991,668
653,R.Moore,NYJ,68,-6.00%,130,,939,5,54%,1991,986
654,J.Hester,IND,68,-4.40%,107,,771,5,56%,1991,753
655,M.Jackson,DEN,65,1.50%,63,,472,1,52%,1991,603
656,M.Fernandez,LARD,59,-4.10%,88,,644,1,52%,1991,694
657,Q.Early,NO,57,-0.60%,63,,472,2,51%,1991,541
658,J.J.Birden,KC,51,0.10%,52,,398,2,52%,1991,465
659,R.Langhorne,CLE1,48,-3.60%,68,,501,2,57%,1991,505
660,D.Stone,PIT,39,-5.90%,74,,531,5,43%,1991,649
661,W.Green,DET,34,-7.50%,89,,582,7,44%,1991,592
662,I.Fryar,NE,33,-9.50%,141,,904,3,48%,1991,"1,014"
663,R.Thomas,KC,32,-7.40%,75,,542,1,57%,1991,495
664,M.Carrier,TB,31,-8.70%,97,,684,2,48%,1991,698
665,D.Russell,DEN,24,-6.00%,47,,329,1,45%,1991,317
666,F.Anderson,LARM,10,-10.80%,72,,471,1,44%,1991,530
667,W.Gault,LARD,9,-10.90%,59,,416,4,34%,1991,346
668,A.Harper,DAL,3,-11.90%,51,,333,1,39%,1991,326
669,M.Pritchard,ATL,1,-12.60%,90,,563,2,56%,1991,620
670,A.Carter,MIN,-5,-13.30%,94,,570,5,54%,1991,553
671,B.Brennan,CLE1,-12,-15.10%,60,,369,1,52%,1991,325
672,O.Turner,NYG,-14,-16.40%,52,,277,0,40%,1991,356
673,T.Martin,MIA,-20,-17.90%,51,,286,2,53%,1991,434
674,C.Williams,PHI,-21,-16.80%,64,,385,3,52%,1991,326
675,L.Lipps,PIT,-36,-16.90%,108,,631,2,51%,1991,671
676,P.Kemp,GB,-36,-18.70%,81,,437,2,52%,1991,583
677,M.Farr,DET,-40,-20.00%,73,,389,1,58%,1991,431
678,A.Miller,SD,-42,-18.10%,99,,571,3,44%,1991,649
679,H.Jones,MIN,-58,-23.50%,67,,350,1,48%,1991,387
680,N.Lewis,SD,-124,-27.70%,108,,487,3,39%,1991,554
681,T.Jones,HOIL,-145,-45.30%,53,,147,2,36%,1991,251
682,W.Drewrey,TB,86,13.70%,44,,392,2,59%,1991,375
683,G.Thomas,ATL,82,12.90%,44,,383,2,64%,1991,365
684,K.Martin,DAL,79,27.10%,26,,278,0,62%,1991,243
685,M.Timpson,NE,70,8.10%,46,,380,2,54%,1991,471
686,M.Sherrard,SF,69,10.90%,39,,342,2,62%,1991,296
687,C.Burkett,NYJ,61,5.60%,43,,365,4,53%,1991,327
688,M.Barber,CIN,59,9.60%,35,,304,1,66%,1991,255
689,C.Calloway,PIT,58,18.20%,25,,239,1,60%,1991,254
690,P.Coleman,HOIL,56,35.70%,15,,177,1,73%,1991,138
691,T.Mathis,NYJ,54,4.30%,40,,341,1,70%,1991,329
692,F.Banks,MIA,49,30.80%,14,,163,1,64%,1991,119
693,V.Johnson,DEN,48,6.50%,32,,273,3,66%,1991,208
694,R.Green,PHI,48,0.30%,48,,369,0,60%,1991,364
695,J.Jackson,PHX,37,34.50%,11,,119,0,73%,1991,108
696,J.Chadwick,SEA,35,-0.10%,37,,280,3,59%,1991,255
697,S.Paige,KC,29,15.20%,13,,129,0,69%,1991,111
698,R.Morris,CHI,29,9.00%,17,,149,0,47%,1991,147
699,D.Russell,DEN,24,-6.00%,47,,329,1,45%,1991,317
700,L.James,CIN,22,6.40%,15,,126,1,47%,1991,103
701,E.McCaffrey,NYG,19,-1.30%,24,,167,0,67%,1991,146
702,A.Edwards,BUF,17,-6.70%,36,,254,1,61%,1991,228
703,K.Taylor,SD,12,-8.70%,38,,269,0,63%,1991,218
704,L.Harris,HOIL,12,-3.30%,15,,120,0,53%,1991,101
705,F.Dixon,ATL,6,-8.80%,21,,137,1,57%,1991,146
706,E.Affholter,GB,5,-7.20%,12,,83,0,58%,1991,68
707,F.Jones,KC,4,-8.30%,13,,87,0,62%,1991,85
708,J.Phillips,ATL,1,-11.40%,11,,75,0,55%,1991,73
709,A.Morgan,CHI,0,-12.50%,31,,208,2,42%,1991,211
710,J.Jensen,MIA,-1,-13.00%,32,,196,2,66%,1991,183
711,A.Wright,DAL,-3,-14.60%,23,,138,0,43%,1991,170
712,E.Mills,PIT,-6,-20.20%,13,,58,1,23%,1991,79
713,L.Clark,SEA,-6,-14.70%,41,,242,2,51%,1991,228
714,R.Brown,LARM,-8,-21.70%,11,,59,0,27%,1991,52
715,H.Moore,DET,-8,-17.30%,23,,130,0,48%,1991,135
716,C.Weathers,GB,-11,-19.50%,21,,119,0,57%,1991,150
717,J.Query,GB,-17,-27.30%,17,,68,0,41%,1991,94
718,R.Nattiel,DEN,-19,-18.30%,44,,244,2,36%,1991,288
719,A.Cox,LARM,-24,-20.80%,38,,202,0,39%,1991,225
720,R.Carpenter,NE,-25,-51.40%,9,,16,0,33%,1991,45
721,S.Jefferson,SD,-26,-27.90%,23,,97,1,52%,1991,125
722,P.Skansi,SEA,-26,-33.40%,17,,63,0,53%,1991,96
723,T.Anthony,TB,-26,-40.90%,12,,37,0,33%,1991,51
724,R.Rembert,CIN,-30,-26.60%,27,,132,1,33%,1991,117
725,W.Carroll,NO,-32,-24.10%,37,,181,1,49%,1991,184
726,B.Hill,TB,-39,-24.30%,44,,212,2,39%,1991,185
727,S.Miller,MIA,-39,-49.50%,14,,29,0,29%,1991,49
728,C.Wilson,GB,-39,-26.00%,41,,181,1,46%,1991,305
729,D.Gentry,CHI,-45,-33.20%,29,,111,0,55%,1991,149
730,Mi.Jackson,CLE1,-49,-28.30%,39,,184,2,44%,1991,268
731,J.Graham,PIT,-51,-67.40%,13,,1,0,15%,1991,21
732,C.Verdin,IND,-102,-40.90%,47,,143,0,45%,1991,214
733,M.Irvin,DAL,473,35.00%,122,,"1,505",7,64%,1992,"1,396"
734,St.Sharpe,GB,393,19.00%,163,,"1,590",13,66%,1992,"1,461"
735,E.Martin,NO,366,33.50%,101,,"1,186",5,67%,1992,"1,041"
736,J.Rice,SF,285,13.60%,138,,"1,302",10,61%,1992,"1,201"
737,F.Barnett,PHI,269,16.90%,119,,"1,140",6,56%,1992,"1,083"
738,M.Haynes,ATL,259,26.20%,83,,925,10,58%,1992,808
739,H.Moore,DET,251,24.80%,89,,916,4,57%,1992,966
740,C.Duncan,HOIL,243,15.50%,110,,"1,063",1,75%,1992,954
741,A.Rison,ATL,233,8.50%,144,,"1,239",11,65%,1992,"1,119"
742,W.Davis,KC,198,26.10%,66,,708,3,55%,1992,756
743,H.Ellard,LARM,183,14.40%,88,,821,3,53%,1992,727
744,Mi.Jackson,CLE1,180,16.60%,82,,767,7,57%,1992,755
745,A.Reed,BUF,179,9.40%,104,,922,3,63%,1992,919
746,B.Perriman,DET,170,7.80%,106,,925,4,65%,1992,810
747,H.Jeffires,HOIL,165,2.20%,138,,"1,144",9,65%,1992,913
748,J.Lofton,BUF,161,6.00%,110,,942,6,46%,1992,786
749,A.Miller,SD,160,2.60%,136,,"1,092",7,53%,1992,"1,060"
750,T.Waddle,CHI,160,12.40%,80,,755,4,58%,1992,674
751,C.Williams,PHI,157,16.00%,73,,676,7,58%,1992,598
752,Q.Early,NO,154,17.20%,64,,648,5,47%,1992,566
753,F.Anderson,LARM,150,11.50%,79,,726,7,48%,1992,657
754,R.Sanders,WAS,147,7.30%,91,,818,3,56%,1992,707
755,M.Pritchard,ATL,146,3.10%,116,,970,5,66%,1992,827
756,E.Givins,HOIL,141,2.90%,111,,943,10,60%,1992,787
757,D.Beebe,BUF,137,18.40%,58,,561,2,57%,1992,554
758,N.Lewis,SD,130,12.40%,63,,615,4,54%,1992,580
759,M.Sherrard,SF,121,13.50%,59,,557,0,64%,1992,607
760,C.Burkett,NYJ,118,3.30%,96,,776,1,59%,1992,724
761,I.Fryar,NE,110,1.60%,106,,787,4,52%,1992,791
762,E.McCaffrey,NYG,108,7.10%,74,,602,5,66%,1992,615
763,E.Jones,PHX,100,5.20%,73,,603,4,52%,1992,559
764,T.Martin,MIA,93,6.10%,65,,540,2,51%,1992,553
765,E.Mills,PIT,84,9.50%,50,,432,3,60%,1992,383
766,L.Harris,HOIL,83,6.60%,55,,475,2,64%,1992,435
767,M.Duper,MIA,71,-3.10%,96,,705,7,46%,1992,758
768,L.Dawsey,TB,68,-3.30%,94,,686,1,64%,1992,776
769,C.Carter,MIN,60,-4.20%,92,,666,6,58%,1992,681
770,A.Carter,MIN,59,-3.10%,80,,591,2,51%,1992,580
771,T.Brown,LARD,59,-4.40%,95,,665,7,52%,1992,693
772,L.Tillman,CLE1,59,1.30%,54,,422,0,46%,1992,498
773,R.Moore,NYJ,58,-6.40%,114,,836,4,44%,1992,726
774,A.Monk,WAS,55,-4.90%,89,,660,3,52%,1992,644
775,J.Graham,PIT,51,-5.50%,93,,653,1,53%,1992,711
776,W.Green,DET,49,-4.10%,78,,541,5,42%,1992,586
